"vector_train","vector_validation","vector_diff","vector_aic"
0.73864347083022,0.676215102262995,0.0624283685672254,3574.23284853453
0.727325709140365,0.705828602535169,0.0214971066051962,3624.22932799559
0.731263829215078,0.750268294579654,-0.0190044653645759,3598.07281537053
0.72876865582489,0.743533711797171,-0.0147650559722811,3611.01942048243
0.736117377153937,0.730313399175668,0.00580397797826915,3580.13035423034
0.727392234604389,0.722987790652456,0.00440444395193262,3624.8564716273
0.735775380050139,0.713165876040119,0.0226095040100199,3584.82601483498
0.726615948027684,0.783322964460689,-0.0567070164330057,3625.89482978345
0.732424745411264,0.723726572828362,0.00869817258290195,3596.18692278541
0.729347708455432,0.743891437903404,-0.0145437294479713,3614.6859554296
0.731861621412951,0.754020530367819,-0.0221589089548677,3600.9180835954
0.744011419892332,0.730756668481201,0.0132547514111312,3538.05760075288
0.724234617509031,0.765343339295416,-0.0411087217863841,3633.48763137553
0.739221586482401,0.735733727350485,0.00348785913191618,3564.39681845549
0.742588618242689,0.741857842756024,0.000730775486665114,3553.43181923349
0.739141006342874,0.759611944941278,-0.0204709385984041,3571.21922937436
0.720684874967264,0.776627264950599,-0.0559423899833349,3647.20442826222
0.721523939094531,0.72639785364335,-0.00487391454881914,3658.00924893146
0.733141065372512,0.701881950384929,0.0312591149875837,3599.00471951374
0.738147809274304,0.668275138035615,0.0698726712386888,3577.82710871201
0.738895049521649,0.706493506493489,0.0324015430281607,3567.72971849784
0.729498561972449,0.69060191305699,0.0388966489154593,3611.94618888456
0.739528915386637,0.674267050314942,0.0652618650716946,3572.37073415319
0.731870522707436,0.724165953806654,0.00770456890078208,3596.86081345849
0.724306296354078,0.722571739637598,0.00173455671648037,3628.62672498994
0.731486830066323,0.740267516914207,-0.00878068684788369,3609.77670066439
0.727702374443727,0.740473598258013,-0.0127712238142863,3621.52130761981
0.727279328711218,0.736398631308793,-0.00911930259757432,3618.94663709469
0.732089307156033,0.776133447390914,-0.044044140234881,3603.2194401871
0.731498542295908,0.72537133525156,0.0061272070443481,3597.46377607497
0.721690252754601,0.727960961194476,-0.00627070843987521,3652.53789814558
0.734257475096287,0.719768255696397,0.0144892193998905,3595.0159718211
0.730571870691362,0.716945330118988,0.0136265405723732,3605.1050544605
0.724455275914361,0.751108173263837,-0.0266528973494758,3629.5301376128
0.719863613428958,0.794875184695531,-0.0750115712665729,3657.16380288432
0.731244621158565,0.709258107162283,0.0219865139962816,3610.83130948939
0.733553804342988,0.696177774321472,0.0373760300215157,3596.53474924148
0.730961653691858,0.728793063224195,0.00216859046766305,3604.41224454048
0.732768147982614,0.753717240842966,-0.0209490928603518,3600.81289394977
0.738390486671251,0.688381678202024,0.0500088084692264,3566.81137771249
0.731626439842944,0.736460844544662,-0.00483440470171792,3605.16214466282
0.726558323858139,0.748024729761254,-0.0214664059031151,3629.09790198765
0.7341422267572,0.684415584415582,0.0497266423416179,3595.19048652323
0.739413198558366,0.716035461544431,0.0233777370139351,3565.71692728886
0.73382740202603,0.692359436970198,0.0414679650558321,3596.73031159333
0.742801780821083,0.689937009098673,0.0528647717224092,3548.79079764156
0.733156057026377,0.73385955362002,-0.000703496593643216,3601.87285140191
0.729409080538444,0.761587215180007,-0.0321781346415629,3617.447127897
0.721937146554191,0.708822614511218,0.0131145320429732,3640.88436328869
0.734831842834994,0.680577805428104,0.0542540374068902,3585.72560507739
0.73798196410342,0.7150983746792,0.0228835894242201,3572.09677560957
0.733357507375187,0.709281437125732,0.0240760702494549,3603.18148313137
0.732657116046174,0.726261762189892,0.00639535385628187,3593.92599321334
0.734459393934284,0.69094797418149,0.0435114197527939,3585.96692702621
0.740455586991179,0.714071856287398,0.0263837307037809,3561.64860633023
0.722812284348573,0.721016408740948,0.00179587560762495,3642.75339747289
0.736146423483298,0.703005676957751,0.0331407465255463,3590.61120278339
0.734086476544387,0.703670580916075,0.0304158956283117,3588.38778633612
0.73249220785366,0.750742670503143,-0.0182504626494826,3599.22319107975
0.734852924848243,0.697768100163297,0.0370848246849461,3585.46960921434
0.736694087338564,0.711031184384462,0.0256629029541016,3576.34054589212
0.742515065440913,0.710793996422724,0.0317210690181885,3558.11527112051
0.720690496837463,0.733731238821046,-0.0130407419835828,3654.30122687814
0.725292934574078,0.750474375923458,-0.0251814413493806,3627.47293906263
0.721183347458284,0.775371335251568,-0.0541879877932836,3641.02007004988
0.725319638457527,0.748829613500257,-0.0235099750427303,3635.70010915485
0.730190052006986,0.738572206236863,-0.00838215422987731,3615.38900597243
0.721040458257378,0.677043315965453,0.0439971422919246,3654.54672392754
0.733432465644516,0.705385333229638,0.0280471324148787,3586.25073651465
0.740520706987655,0.726607823314395,0.0139128836732598,3567.35101026301
0.72733367345648,0.718391787852852,0.00894188560362896,3618.86764268667
0.747229940581519,0.700295512870351,0.0469344277111683,3533.42169862643
0.724640797630944,0.787094641885054,-0.0624538442541105,3636.79806452849
0.736731566473228,0.692413873551587,0.044317692921641,3573.93487171389
0.736568532237443,0.739427638230024,-0.0028591059925811,3582.78445255348
0.732503451594058,0.783346294424134,-0.0508428428300763,3608.48934221094
0.72980495389832,0.691826736138101,0.0379782177602194,3617.56375882375
0.731428737407595,0.713146434403896,0.0182823030036993,3601.08111895403
0.723723027320884,0.731647095419538,-0.00792406809865387,3634.68700962097
0.741182682203641,0.692200015553309,0.0489826666503319,3555.61881592815
0.731930957812078,0.706703476164561,0.0252274816475171,3595.54289849578
0.730168033015372,0.71670814215723,0.0134598908581421,3612.45264143391
0.734821067583782,0.713014231277697,0.0218068363060845,3583.838532537
0.729704228723913,0.745882261451117,-0.0161780327272039,3612.83560730776
0.73772944843363,0.736915778831932,0.000813669601698153,3582.00374082451
0.723853267313837,0.74104129403531,-0.0171880267214722,3638.03628468296
0.724348460380574,0.736631930943305,-0.0122834705627312,3638.56988361365
0.736038202481964,0.707947740881864,0.0280904616000999,3589.41345347228
0.732427556346366,0.759829691266802,-0.0274021349204359,3600.67933741348
0.730457559330641,0.661416128781389,0.069041430549252,3605.04288471785
0.727677544517014,0.768776732249765,-0.041099187732751,3618.81663621689
0.731990924427541,0.759017030873312,-0.0270261064457717,3594.22247392419
0.735300332018284,0.718422894470786,0.0168774375474986,3591.14273029738
0.724386876493602,0.717843533711768,0.00654334278183411,3632.79294277419
0.739567331499666,0.750470487596229,-0.0109031560965632,3562.50363009624
0.724500250875959,0.760016330974395,-0.0355160800984361,3636.26018213936
0.735608129411703,0.681662648728512,0.0539454806831909,3579.48104745015
0.722988904770671,0.696061124504226,0.0269277802664452,3647.20311284504
0.737079185447226,0.717680223967643,0.0193989614795835,3561.92071601445
0.736249959592804,0.677844311377233,0.0584056482155716,3582.72756683598
0.729387998525194,0.74846799906679,-0.0190800005415961,3611.49770424889
0.729074110772394,0.735321564662862,-0.00624745389046766,3615.76825643943
0.738208244378948,0.68175985690953,0.0564483874694178,3579.66415489654
0.730750833559381,0.752243564818413,-0.0214927312590321,3601.5245858581
0.729239955943278,0.692378878606417,0.0368610773368612,3619.97053737682
0.730960716713492,0.722952795707273,0.0080079210062195,3608.31917141732
0.732227511465102,0.709083132436414,0.0231443790286879,3606.39552873737
0.740505715333791,0.714989501516444,0.0255162138173465,3571.79342076397
0.734799985570532,0.690473598258029,0.0443263873125028,3586.57760855076
0.727814811847718,0.747484252274656,-0.0196694404269371,3621.45088127291
0.734730180682219,0.726362858698176,0.00836732198404311,3579.17005288016
0.727359908850745,0.708052725717374,0.0193071831333711,3620.03893070566
0.722705468814785,0.722353993312057,0.000351475502727849,3648.40568080046
0.741116156739617,0.702072478419767,0.0390436783198493,3554.74188410944
0.728266435420404,0.716995878373106,0.0112705570472975,3621.31932045495
0.730143671577838,0.716521502449632,0.0136221691282066,3610.25448964389
0.738048958056632,0.718282914690083,0.0197660433665486,3576.46679812061
0.729395962841311,0.700419939342078,0.0289760234992328,3609.48409337607
0.732886675745987,0.695096819348293,0.0377898563976947,3600.93601642219
0.738124853304325,0.735002721829036,0.00312213147528861,3580.68701593544
0.733253034287316,0.679632941908369,0.0536200923789467,3595.59512726119
0.734856204272526,0.681343805894693,0.0535123983778323,3585.48575933271
0.734216716537339,0.749510070767533,-0.015293354230194,3588.84734220741
0.735313918204601,0.714274049303976,0.0210398689006251,3585.02826697953
0.729748735196328,0.726106229100217,0.00364250609611128,3608.1461591734
0.730121652586223,0.813200870985295,-0.0830792183990721,3612.60373470973
0.733852231952743,0.739291546776561,-0.00543931482381776,3582.39229879219
0.74196927554238,0.670969748814047,0.0709995267283329,3557.1396644943
0.731660639553321,0.706128003732782,0.025532635820539,3603.05012112914
0.742665918957931,0.742542188350558,0.00012373060737314,3547.57718998452
0.727199217060876,0.704650439380954,0.0225487776799224,3619.68635688539
0.733338767807862,0.7440041993934,-0.0106654315855379,3596.39722201507
0.73756407175193,0.671020297068182,0.0665437746837478,3580.87315068286
0.740231649161567,0.738148378567525,0.00208327059404256,3561.5342898721
0.731628313799679,0.722960572361749,0.00866774143793014,3596.42479733182
0.728863290639912,0.71744303600591,0.011420254634002,3620.62005514331
0.736404561023293,0.679815693288733,0.0565888677345597,3589.46092281387
0.721060134803077,0.765576638929925,-0.0445165041268479,3642.90230899529
0.717280832561497,0.762827591570089,-0.0455467590085927,3666.85068654504
0.733191193715126,0.691383466832579,0.0418077268825466,3593.24982643524
0.729024919408147,0.71563107551129,0.0133938438968576,3613.53255934885
0.734138010354548,0.743938097830312,-0.00980008747576433,3591.76584478121
0.737093708611909,0.728334240609676,0.00875946800223337,3579.87784044981
0.733798824185848,0.717108639863121,0.0166901843227266,3593.23090973303
0.740059245142118,0.708791507893303,0.031267737248815,3568.64062107291
0.721278919251674,0.764102962905348,-0.0428240436536742,3648.93951654056
0.730767230680794,0.74610778443111,-0.0153405537503158,3602.22777545199
0.735444626686734,0.670157088420547,0.0652875382661867,3591.76270129885
0.735458681362237,0.674146512170463,0.0613121691917734,3582.58731003097
0.737391199243297,0.741216268761159,-0.00382506951786288,3572.54711664404
0.733967480291832,0.732700832102016,0.00126664818981626,3586.24219592452
0.725139738611145,0.744035306011342,-0.0188955674001966,3635.68865966566
0.71942698151014,0.734987168520086,-0.015560187009947,3660.29996668336
0.73456714644644,0.733124659771354,0.00144248667508651,3597.09086464999
0.730855775136434,0.730593358737068,0.000262416399365972,3609.07660113047
0.72880004460017,0.73065946030017,-0.00185941570000014,3621.01482047364
0.73015397833987,0.714036861342243,0.016117116997627,3612.92713159067
0.724009274211875,0.674399253441167,0.0496100207707083,3635.75904442671
0.729502778375101,0.748895715063363,-0.0193929366882628,3613.50765885293
0.743649277753651,0.742371101951911,0.00127817580174006,3544.5460932456
0.729919733748228,0.758258807061177,-0.0283390733129489,3604.6069865831
0.725181434148458,0.699537289058246,0.0256441450902127,3635.73482539904
0.72938987248193,0.75769499961114,-0.0283051271292106,3611.72468448579
0.731596925024397,0.734668325686278,-0.0030714006618815,3612.32143595448
0.733297072270544,0.740862430982182,-0.00756535871163833,3596.59712752421
0.733216960620207,0.715059491406791,0.0181574692134168,3595.75418515519
0.733369219604773,0.673493273193861,0.0598759464109122,3596.400718935
0.729454055500038,0.7003460611245,0.0291079943755371,3619.28359846424
0.731068000736464,0.735823158877043,-0.00475515814057925,3616.58254178114
0.731179032672901,0.74765922700054,-0.0164801943276389,3609.19384234902
0.734611184429669,0.745532311999374,-0.010921127569705,3590.47246131675
0.738602712271276,0.685453767789088,0.0531489444821884,3578.7517546755
0.735387471006375,0.73462555408662,0.000761916919755246,3592.11258469408
0.732453791740629,0.703526712808132,0.0289270789324962,3600.14546954957
0.72415028945604,0.70200637685666,0.0221439125993802,3634.11604652191
0.725803119294679,0.751135391554527,-0.0253322722598482,3629.66552390046
0.73173559782265,0.732556963994087,-0.000821366171436244,3609.37315779583
0.738391423649613,0.731483785675397,0.00690763797421678,3573.68705061387
0.731754805879163,0.733809005365879,-0.00205419948671526,3607.56749888863
0.733533659308106,0.730465043938096,0.00306861537000991,3593.59515460406
0.737483023123219,0.718216813126992,0.019266209996227,3571.91274612307
0.73056296939688,0.749999999999992,-0.0194370306031124,3605.48784057497
0.732763463090785,0.733785675402432,-0.0010222123116469,3594.45620908605
0.733965137845913,0.723699354537672,0.0102657833082418,3591.9192673359
0.737268923566459,0.685737615677727,0.0515313078887324,3568.81149949756
0.734635545867199,0.760992301112035,-0.0263567552448355,3598.16227142735
0.728346078581563,0.696854343261516,0.0314917353200466,3621.87807262315
0.731541174811584,0.738117271949586,-0.006576097138002,3603.97509333564
0.731019746350585,0.734983280192836,-0.00396353384225057,3601.26300868135
0.742806934202097,0.725499650050537,0.0173072841515607,3559.90660008741
0.725534674992658,0.718617310832869,0.00691736415978894,3628.12775943278
0.720604294827736,0.780002332996323,-0.0593980381685868,3647.4688894652
0.726408407319486,0.713313632475284,0.0130947748442023,3629.46869234662
0.725705205055373,0.739905902480739,-0.0142006974253659,3626.7875796698
0.728933095528225,0.729170230966637,-0.000237135438412195,3609.67194659527
0.728548934397929,0.719359981336018,0.00918895306191136,3611.9807669166
0.72577313598695,0.684225056380731,0.0415480796062193,3626.2836487136
0.739140069364509,0.698347460922287,0.040792608442222,3563.12412931476
0.729116274798887,0.687891748969594,0.0412245258292934,3622.51786992921
0.730985546640208,0.697480363947427,0.0335051826927807,3605.06005693763
0.730205512150035,0.736056458511548,-0.00585094636151351,3619.77888538158
0.728970106173704,0.780383389066008,-0.0514132828923045,3620.67817678133
0.726143242441749,0.715806050237173,0.0103371922045761,3625.89740846588
0.736105664924357,0.712563185317648,0.0235424796067097,3598.71289174274
0.73804848956745,0.700307177852073,0.0377413117153771,3578.55587754672
0.730595763639712,0.732055369779895,-0.00145960614018292,3603.54975100764
0.732581220798483,0.715032273116081,0.017548947682402,3599.67679013707
0.73710823177659,0.707240065323884,0.0298681664527056,3577.11685623649
0.732954138188379,0.727070534256161,0.00588360393221865,3595.03240391945
0.738538529253167,0.685084376701136,0.0534541525520305,3569.44246877083
0.737025777680332,0.699840578583091,0.0371851990972414,3575.73400154009
0.724844590425673,0.745361225600728,-0.0205166351750553,3636.55276350684
0.735761793863824,0.676075122482309,0.0596866713815154,3583.93954236996
0.727355223958911,0.752006376856663,-0.0246511528977522,3625.11670971959
0.725881825477472,0.75337117971846,-0.027489354240988,3625.30022741284
0.725904781447455,0.753550042771576,-0.0276452613241218,3623.44117097547
0.725273726517565,0.780733338517757,-0.0554596120001918,3623.68690482997
0.745694701527882,0.701345361225591,0.0443493403022907,3551.53204668875
0.736732503451592,0.731153277859852,0.00557922559173996,3584.1640270295
0.733722928938156,0.700699898903481,0.0330230300346749,3595.80624937423
0.726263644161853,0.757461699976645,-0.0311980558147923,3630.78257229254
0.726842696792396,0.705163698576856,0.02167899821554,3627.86465265023
0.724415454333781,0.734376701143141,-0.00996124680935928,3628.60585361567
0.730331535740336,0.776584493350955,-0.0462529576106188,3609.43975115958
0.736379262607398,0.746967104751523,-0.0105878421441254,3579.43625790956
0.734594787308253,0.68885994245275,0.0457348448555027,3593.45391910191
0.72941001751681,0.755622521191368,-0.0262125036745583,3604.51055235519
0.729435784421892,0.766187106306851,-0.0367513218849587,3611.56842157176
0.73118840245657,0.724562563185292,0.00662583927127869,3602.05924445323
0.731287253674244,0.778940819659378,-0.0476535659851333,3612.36216245298
0.732793446398511,0.765187806205763,-0.0323943598072518,3599.26744433525
0.732683819929622,0.732366435959245,0.000317383970376728,3598.00950734972
0.740338933184541,0.764176841122936,-0.023837907938395,3561.85259512179
0.736972369913439,0.695236799129005,0.0417355707844339,3578.65993719997
0.731964220544095,0.75440936309199,-0.0224451425478946,3605.97824332357
0.730407430988027,0.742864919511612,-0.0124574885235851,3616.07910716592
0.733667647214526,0.717544132514192,0.0161235147003341,3587.71711418274
0.733095621921732,0.679387977292161,0.0537076446295709,3600.86751178477
0.738372684082285,0.680286180884969,0.0580865031973162,3577.85530097221
0.733045025089937,0.695882261451111,0.0371627636388266,3602.79136302553
0.721490676362519,0.736056458511535,-0.014565782149016,3647.21030805849
0.731934237236366,0.781965938253342,-0.0500317010169754,3601.31721243282
0.730651045363339,0.681172719496056,0.049478325867283,3602.58127911363
0.726264112651035,0.740088653861089,-0.0138245412100536,3634.34306705245
0.726895167580924,0.749805583637914,-0.0229104160569901,3626.22532361854
0.738908635707962,0.748884050081639,-0.00997541437367688,3570.84532297758
0.736979865740369,0.698433004121614,0.0385468616187551,3576.69737125791
0.733778210661784,0.691601213158083,0.0421769975037009,3594.26044767045
0.730966807072873,0.710587915078918,0.0203788919939552,3597.55968502042
0.737148521846353,0.736429737926726,0.000718783919627763,3577.88253117451
0.72779794623712,0.739859242553838,-0.0120612963167185,3626.49563400768
0.738284139626643,0.664254607667765,0.0740295319588772,3560.39631094199
0.728430875123738,0.75927366047125,-0.0308427853475117,3620.35389545893
0.729450307586572,0.736596935998112,-0.0071466284115399,3609.276972045
0.730565311842795,0.727498250252725,0.00306706159007042,3613.51129072216
0.732746597480186,0.763022007932155,-0.0302754104519691,3600.25074033522
0.725834508069961,0.701741970604245,0.0240925374657159,3621.26399824476
0.735061402534809,0.714472353993299,0.0205890485415093,3580.68172898663
0.732139903987828,0.759001477564332,-0.026861573576504,3601.76762431934
0.718637108747114,0.747701998600183,-0.0290648898530687,3660.29144219954
0.728384963183776,0.743518158488196,-0.0151331953044201,3623.19155640897
0.720295091966771,0.753079555175354,-0.0327844632085824,3654.46086182677
0.726416840124786,0.757240065323878,-0.0308232251990914,3622.35976872888
0.731294281011993,0.749817248619635,-0.0185229676076419,3604.39887447885
0.730547040764651,0.734761645540073,-0.00421460477542213,3605.26523076622
0.739975854067493,0.728073722684479,0.0119021313830141,3565.14549598973
0.735149946990447,0.653872773932643,0.0812771730578039,3583.73879520044
0.742477586306248,0.704405474764757,0.0380721115414909,3557.04359243189
0.735169155046967,0.699412862586493,0.0357562924604734,3591.34972044514
0.731087677282162,0.746496617155288,-0.0154089398731262,3605.52278714622
0.732583094755216,0.743564818415101,-0.0109817236598853,3599.74371221012
0.735259104970153,0.736371413018127,-0.00111230804797458,3585.41401055626
0.726726979964124,0.767248619643823,-0.0405216396796985,3634.10830057098
0.728700256404129,0.713581927054963,0.0151183293491657,3614.6242930153
0.738702500467318,0.653822225678503,0.0848802747888153,3573.85613563098
0.729081606599327,0.722750602690715,0.00633100390861185,3624.1897714842
0.73303378134954,0.780818881717071,-0.0477851003675303,3590.9243511828
0.735847058895181,0.70497705886927,0.0308700000259111,3587.67604955891
0.731309741155041,0.721401353137859,0.00990838801718175,3607.24912606182
0.732500172169775,0.727019986002009,0.00548018616776591,3608.60692896497
0.734509522276898,0.755883039116556,-0.0213735168396588,3581.5958494151
